scene_key,target_class,available_image_count,added_image_number,base_coalition_size,permutations_used,mean_prefix_target_ap50_95,mean_prefix_target_strict_quality_iou50,mean_prefix_noisy_or_best_iou,mean_marginal_target_ap50_95,mean_marginal_target_strict_quality_iou50,mean_marginal_noisy_or_best_iou
S0-SM_rock4,rock,14,1,0,256,0.9289562189095322,0.9386578464887299,0.9386578464887299,0.9289562189095322,0.9386578464887299,0.9386578464887299
S0-SM_rock4,rock,14,2,1,256,0.9885961790080675,0.9486056276095581,0.9794470529725734,0.05963996009853541,0.009947781120828364,0.040789206483843696
S0-SM_rock4,rock,14,3,2,256,0.996645413296555,0.9535933649525004,0.9838383477590844,0.008049234288487571,0.004987737342942181,0.004391294786511048
S0-SM_rock4,rock,14,4,3,256,0.9993923611563837,0.9566552745984612,0.9855516224778442,0.0027469478598286653,0.003061909645960953,0.001713274718759798
S0-SM_rock4,rock,14,5,4,256,0.999826388901824,0.9583268549372679,0.9862851890607204,0.00043402774544018877,0.0016715803388066969,0.00073356658287608
S0-SM_rock4,rock,14,6,5,256,0.999826388901824,0.9602020810026366,0.987165493615911,0.0,0.0018752260653686764,0.0008803045551905729
S0-SM_rock4,rock,14,7,6,256,1.0,0.9611382466328552,0.9876079849340567,0.0001736110981760755,0.0009361656302185606,0.0004424913181457512
S0-SM_rock4,rock,14,8,7,256,1.0,0.9618037752768263,0.987868710184364,0.0,0.0006655286439711389,0.00026072525030729037
S0-SM_rock5,rock,8,1,0,256,0.9223697933505657,0.9524343603945467,0.9524343603945467,0.9223697933505657,0.9524343603945467,0.9524343603945467
S0-SM_rock5,rock,8,2,1,256,0.9869303386736039,0.9590814011748143,0.9856459376595943,0.06456054532303826,0.0066470407802677045,0.033211577265047726
S0-SM_rock5,rock,8,3,2,256,0.9974430339465228,0.9623747429462051,0.9890097336840924,0.010512695272918794,0.0032933417713907898,0.0033637960244980794
S0-SM_rock5,rock,8,4,3,256,0.9996875000197907,0.9637777089055237,0.990050341572149,0.0022444660732677878,0.001402965959318686,0.0010406078880565886
S0-SM_rock5,rock,8,5,4,256,1.0,0.9643830643556675,0.9906935360760393,0.00031249998020939666,0.0006053554501436742,0.0006431945038902018
S0-SM_rock5,rock,8,6,5,256,1.0,0.9647679511615834,0.9913285478444162,0.0,0.00038488680591600155,0.0006350117683769601
S0-SM_rock5,rock,8,7,6,256,1.0,0.9650211578373831,0.9916664420001957,0.0,0.0002532066757995888,0.00033789415577966395
S0-SM_rock5,rock,8,8,7,256,1.0,0.9651145608892264,0.9919581413264459,0.0,9.34030518433826e-05,0.00029169932624973586
S0-SM_rock6,rock,11,1,0,256,0.8465307949746673,0.9573803320784042,0.9573803320784042,0.8465307949746673,0.9573803320784042,0.9573803320784042
S0-SM_rock6,rock,11,2,1,256,0.9287559093770456,0.9649304360691306,0.9895750651918476,0.08222511440237819,0.00755010399072642,0.03219473311344351
S0-SM_rock6,rock,11,3,2,256,0.9705788803244968,0.9677588094855296,0.992001355552876,0.04182297094745127,0.0028283734163990215,0.002426290361028402
S0-SM_rock6,rock,11,4,3,256,0.988535156364378,0.9691305972165816,0.9928573637028034,0.01795627603988127,0.0013717877310519128,0.0008560081499273545
S0-SM_rock6,rock,11,5,4,256,0.9956347656632716,0.9699094188009775,0.9932459876835875,0.007099609298893483,0.0007788215843960028,0.0003886239807841126
S0-SM_rock6,rock,11,6,5,256,0.998828125,0.9704225520005547,0.9936005125267348,0.0031933593367284626,0.0005131331995771593,0.00035452484314718244
S0-SM_rock6,rock,11,7,6,256,1.0,0.9707973628920563,0.9938556558753988,0.0011718749999999993,0.00037481089150168123,0.00025514334866412426
S0-SM_rock6,rock,11,8,7,256,1.0,0.9710725097132616,0.9940452491859929,0.0,0.0002751468212052882,0.0001895933105940978
S0-SM_rock7,rock,11,1,0,256,0.8859607164450898,0.9504112192127037,0.9504112192127037,0.8859607164450898,0.9504112192127037,0.9504112192127037
S0-SM_rock7,rock,11,2,1,256,0.9585277596870385,0.9580790397559448,0.9875446346920824,0.07256704324194851,0.0076678205432411245,0.03713341547937887
S0-SM_rock7,rock,11,3,2,256,0.9824348965781974,0.960907029545406,0.9905605692907806,0.023907136891158934,0.0028279897894612216,0.0030159345986981332
S0-SM_rock7,rock,11,4,3,256,0.9935712597697486,0.9627534924020922,0.9916359222275629,0.011136363191551275,0.001846462856686118,0.0010753529367822944
S0-SM_rock7,rock,11,5,4,256,0.9986813447568355,0.9642809392940432,0.9925136031031125,0.005110084987086755,0.001527446891951112,0.0008776808755496033
S0-SM_rock7,rock,11,6,5,256,0.9996271307045721,0.9653370021746954,0.9932045754507677,0.0009457859477366918,0.001056062880652256,0.0006909723476551857
S0-SM_rock7,rock,11,7,6,256,1.0,0.9658405903111038,0.993615562755039,0.00037286929542791484,0.00050358813640837,0.0004109873042713202
S0-SM_rock7,rock,11,8,7,256,1.0,0.9664344436320826,0.9939528666423814,0.0,0.0005938533209787628,0.00033730388734238767
S0-SM_rock8,rock,5,1,0,256,0.8648593884889952,0.9388662463652678,0.9388662463652678,0.8648593884889952,0.9388662463652678,0.9388662463652678
S0-SM_rock8,rock,5,2,1,256,0.9439758631659788,0.9446361149245299,0.9724176040098036,0.07911647467698357,0.00576986855926212,0.03355135764453557
S0-SM_rock8,rock,5,3,2,256,0.9767633942451461,0.9510321177841153,0.9797904846395852,0.032787531079167306,0.006396002859585415,0.0073728806297817286
S0-SM_rock8,rock,5,4,3,256,0.9885156257986092,0.9565507870941318,0.9850634971222831,0.011752231553463008,0.0055186693100163775,0.005273012482697973
S0-SM_rock8,rock,5,5,4,256,1.0,0.9607226653139129,0.9886407052384745,0.011484374201390899,0.004171878219781142,0.0035772081161917673
S0-SM_rock9,rock,13,1,0,256,0.8691075890531044,0.9548535797967321,0.9548535797967321,0.8691075890531044,0.9548535797967321,0.9548535797967321
S0-SM_rock9,rock,13,2,1,256,0.9408417160712399,0.9634560345883083,0.9866105495058524,0.07173412701813565,0.008602454791576286,0.031756969709120245
S0-SM_rock9,rock,13,3,2,256,0.9732430500428657,0.9667048493908836,0.9892287072467147,0.03240133397162578,0.0032488148025753283,0.0026181577408625283
S0-SM_rock9,rock,13,4,3,256,0.986247271825702,0.9690548422692993,0.9904991255613327,0.013004221782836339,0.002349992878415544,0.0012704183146178215
S0-SM_rock9,rock,13,5,4,256,0.9912552564817585,0.9710730808104593,0.9914343592586177,0.00500798465605647,0.0020182385411601222,0.0009352336972849036
S0-SM_rock9,rock,13,6,5,256,0.9949169349077753,0.9726010510111638,0.9919912199227827,0.0036616784260167677,0.0015279702007044288,0.0005568606641651107
S0-SM_rock9,rock,13,7,6,256,0.9968178711957298,0.9734511288656862,0.9922906709741937,0.0019009362879544751,0.0008500778545224019,0.00029945105141085653
S0-SM_rock9,rock,13,8,7,256,0.9983256836510264,0.9747936869066203,0.9927964585365182,0.0015078124552965152,0.0013425580409340832,0.0005057875623247429
S0-SM_suv1,suv,9,1,0,256,0.95869140625,0.9151355925336752,0.9151355925336752,0.95869140625,0.9151355925336752,0.9151355925336752
S0-SM_suv1,suv,9,2,1,256,0.998828125,0.929735325213328,0.9686169962315272,0.04013671875,0.014599732679652852,0.05348140369785221
S0-SM_suv1,suv,9,3,2,256,1.0,0.9388029764948107,0.9758138087876083,0.0011718749999999997,0.009067651281482722,0.007196812556080748
S0-SM_suv1,suv,9,4,3,256,1.0,0.9432195653124348,0.978511265639359,0.0,0.004416588817624051,0.0026974568517508122
S0-SM_suv1,suv,9,5,4,256,1.0,0.9464264145514086,0.9804540301928171,0.0,0.0032068492389738107,0.001942764553458176
S0-SM_suv1,suv,9,6,5,256,1.0,0.9480826969952649,0.9814522378503661,0.0,0.001656282443856294,0.0009982076575489529
S0-SM_suv1,suv,9,7,6,256,1.0,0.9493146453639939,0.9821152860730789,0.0,0.0012319483687290023,0.0006630482227127656
S0-SM_suv1,suv,9,8,7,256,1.0,0.9498806732499092,0.9823634770906562,0.0,0.0005660278859152962,0.000248191017577587
S0-SM_suv10,suv,11,1,0,256,0.886398163787123,0.903574792618199,0.903574792618199,0.886398163787123,0.903574792618199,0.903574792618199
S0-SM_suv10,suv,11,2,1,256,0.9641471355279819,0.9154492880425597,0.9678776286202042,0.077748971740859,0.011874495424360629,0.06430283600200513
S0-SM_suv10,suv,11,3,2,256,0.9805664062500001,0.9213761551146255,0.9751730457195612,0.016419270722018108,0.005926867072065814,0.007295417099357019
S0-SM_suv10,suv,11,4,3,256,0.9900390625,0.9255870103596993,0.9774548532172386,0.009472656249999996,0.004210855245073697,0.0022818074976774425
S0-SM_suv10,suv,11,5,4,256,0.9958984375,0.9293547160329543,0.9789223035462795,0.0058593749999999965,0.003767705673255059,0.0014674503290408357
S0-SM_suv10,suv,11,6,5,256,0.998828125,0.9324667384790167,0.9798042327725212,0.0029296874999999983,0.00311202244606254,0.0008819292262417728
S0-SM_suv10,suv,11,7,6,256,1.0,0.9342490949693188,0.9804263593242453,0.0011718749999999993,0.0017823564903020894,0.0006221265517240243
S0-SM_suv10,suv,11,8,7,256,1.0,0.9358555317948511,0.9807932687302525,0.0,0.0016064368255323952,0.0003669094060073674
S0-SM_suv11,suv,7,1,0,256,0.9603895402233725,0.904182679607755,0.904182679607755,0.9603895402233725,0.904182679607755,0.904182679607755
S0-SM_suv11,suv,7,2,1,256,0.9839789499216649,0.9211836709347822,0.9670667647863247,0.0235894096982924,0.01700099132702708,0.0628840851785696
S0-SM_suv11,suv,7,3,2,256,0.9953667535559766,0.9281560883235549,0.9739717085183887,0.011387803634311742,0.006972417388772786,0.006904943732064052
S0-SM_suv11,suv,7,4,3,256,0.9998209635421518,0.9333285638632094,0.9768245897936716,0.004454209986175149,0.00517247553965447,0.0028528812752829187
S0-SM_suv11,suv,7,5,4,256,1.0,0.9362792847877366,0.9781210468875907,0.00017903645784826932,0.0029507209245272226,0.001296457093919204
S0-SM_suv11,suv,7,6,5,256,1.0,0.9384199998101113,0.9792972859828708,0.0,0.002140715022374645,0.0011762390952800251
S0-SM_suv11,suv,7,7,6,256,1.0,0.9393949791843426,0.9798533896046489,0.0,0.0009749793742312995,0.0005561036217776711
S0-SM_suv12,suv,14,1,0,256,0.7096191410586472,0.7493146005943936,0.7493146005943936,0.7096191410586472,0.7493146005943936,0.7493146005943936
S0-SM_suv12,suv,14,2,1,256,0.8740364586585203,0.8864120301883487,0.9213748870647364,0.16441731759987305,0.137097429593955,0.17206028647034272
S0-SM_suv12,suv,14,3,2,256,0.9245052084879717,0.9137456675149147,0.9628377413349498,0.05046874982945155,0.027333637326565963,0.041462854270213394
S0-SM_suv12,suv,14,4,3,256,0.949869791720994,0.9194413074142443,0.9715378258694197,0.025364583233022132,0.0056956398993296825,0.00870008453446995
S0-SM_suv12,suv,14,5,4,256,0.9634277343953728,0.924146484274568,0.9756553657725142,0.013557942674378863,0.0047051768603237065,0.0041175399030944256
S0-SM_suv12,suv,14,6,5,256,0.9743977864651243,0.9274012359091103,0.9781134759844712,0.010970052069751544,0.003254751634542294,0.0024581102119569805
S0-SM_suv12,suv,14,7,6,256,0.9818359375000001,0.9298558664609855,0.9798049664350369,0.007438151034875772,0.00245463055187517,0.0016914904505657075
S0-SM_suv12,suv,14,8,7,256,0.989111328125,0.9318808760552699,0.9813600880686408,0.0072753906249999984,0.0020250095942843382,0.0015551216336040091
S0-SM_suv13_13,suv,11,1,0,256,0.7129394531482832,0.678923068906008,0.678923068906008,0.7129394531482832,0.678923068906008,0.678923068906008
S0-SM_suv13_13,suv,11,2,1,256,0.9238281250291039,0.8762053596918161,0.9052405999749704,0.21088867188082078,0.1972822907858081,0.2263175310689622
S0-SM_suv13_13,suv,11,3,2,256,0.9708007812761936,0.9157781024130829,0.9633141472347384,0.046972656247089614,0.039572742721266624,0.05807354725976807
S0-SM_suv13_13,suv,11,4,3,256,0.9813964843924623,0.9251139360580121,0.9758525724930907,0.01059570311626885,0.009335833644929278,0.012538425258352335
S0-SM_suv13_13,suv,11,5,4,256,0.9872070312558208,0.9300208676423873,0.9789993983550718,0.005810546863358466,0.0049069315843751765,0.003146825861981031
S0-SM_suv13_13,suv,11,6,5,256,0.9915039062529104,0.9332547113657694,0.9806150261270231,0.004296874997089615,0.0032338437233822154,0.0016156277719514473
S0-SM_suv13_13,suv,11,7,6,256,0.9955729166686069,0.9373055439879552,0.9819563145279515,0.004069010415696537,0.004050832622185752,0.0013412884009283035
S0-SM_suv13_13,suv,11,8,7,256,0.99794921875,0.9393136048166024,0.9826299056142613,0.0023763020813930766,0.00200806082864724,0.000673591086309989
S0-SM_suv14_17,suv,6,1,0,256,0.8997581855526994,0.8968917360371317,0.8968917360371317,0.8997581855526994,0.8968917360371317,0.8968917360371317
S0-SM_suv14_17,suv,6,2,1,256,0.9585937500000001,0.913055548329122,0.9622486595216901,0.058835564447300794,0.016163812291990237,0.06535692348455853
S0-SM_suv14_17,suv,6,3,2,256,0.9812500000000001,0.9223449401043631,0.9716016142674314,0.022656249999999996,0.009289391775241185,0.009352954745741188
S0-SM_suv14_17,suv,6,4,3,256,0.99453125,0.9282327384480751,0.9758465783554491,0.013281249999999998,0.005887798343711989,0.004244964088017736
S0-SM_suv14_17,suv,6,5,4,256,1.0,0.9350274096734219,0.9807541689343435,0.005468749999999999,0.006794671225346771,0.004907590578894493
S0-SM_suv14_17,suv,6,6,5,256,1.0,0.9402796897051218,0.9845635447719183,0.0,0.005252280031699946,0.003809375837574952
S0-SM_suv15,suv,4,1,0,256,0.6765190978735012,0.6526458368814188,0.6526458368814188,0.6765190978735012,0.6526458368814188,0.6526458368814188
S0-SM_suv15,suv,4,2,1,256,0.9606228303526425,0.9184873644214743,0.9372286478634614,0.2841037324791412,0.2658415275400555,0.2845828109820426
S0-SM_suv15,suv,4,3,2,256,0.977734375,0.9276489911159396,0.9681184114521888,0.017111544647357528,0.00916162669446538,0.03088976358872758
S0-SM_suv15,suv,4,4,3,256,1.0,0.9352733875308346,0.9720356106909168,0.022265624999999987,0.007624396414894902,0.003917199238728129
S0-SM_suv16,suv,13,1,0,256,0.9065329721968669,0.8765890148989604,0.8765890148989604,0.9065329721968669,0.8765890148989604,0.8765890148989604
S0-SM_suv16,suv,13,2,1,256,0.967540922902429,0.9199994807647388,0.9607809363548998,0.06100795070556203,0.0434104658657784,0.08419192145593948
S0-SM_suv16,suv,13,3,2,256,0.9801327660663188,0.9262269504320708,0.9703587998278855,0.0125918431638898,0.006227469667331967,0.009577863472985637
S0-SM_suv16,suv,13,4,3,256,0.987858072925883,0.9304443261981845,0.9728121131420103,0.0077253068595642335,0.00421737576611364,0.0024533133141247895
S0-SM_suv16,suv,13,5,4,256,0.9919270833386691,0.9337036607416787,0.9742636352160603,0.004069010412786154,0.0032593345434943077,0.0014515220740500346
S0-SM_suv16,suv,13,6,5,256,0.9948242187529105,0.9366264799757068,0.9756263350203552,0.002897135414241346,0.002922819234028068,0.001362699804294893
S0-SM_suv16,suv,13,7,6,256,0.9969075520843035,0.9388714273193162,0.9766529594627191,0.0020833333313930768,0.0022449473436093326,0.0010266244423639587
S0-SM_suv16,suv,13,8,7,256,0.9982421875,0.9403738535713286,0.9773537375611492,0.0013346354156965382,0.001502426252012537,0.0007007780984299838
S0-SM_suv17,suv,12,1,0,256,0.9366699223751009,0.9122607250693959,0.9122607250693959,0.9366699223751009,0.9122607250693959,0.9122607250693959
S0-SM_suv17,suv,12,2,1,256,0.9787977431179673,0.9267547392993014,0.968331742973501,0.04212782074286627,0.014494014229905344,0.056071017904104875
S0-SM_suv17,suv,12,3,2,256,0.9893880208430348,0.9317549454952274,0.9740142099614613,0.010590277725067503,0.0050002061959260324,0.005682466987960422
S0-SM_suv17,suv,12,4,3,256,0.994140625,0.9357541271700307,0.9769351692086526,0.004752604156965387,0.003999181674803287,0.002920959247191276
S0-SM_suv17,suv,12,5,4,256,0.99736328125,0.9399733799954368,0.9795711530977932,0.003222656249999998,0.004219252825406125,0.0026359838891406354
S0-SM_suv17,suv,12,6,5,256,0.9991210937499999,0.9424524124071911,0.9811853443588545,0.001757812499999999,0.0024790324117542895,0.0016141912610612122
S0-SM_suv17,suv,12,7,6,256,0.999560546875,0.9448724355895871,0.9826862850453694,0.00043945312499999974,0.0024200231823959945,0.0015009406865149639
S0-SM_suv17,suv,12,8,7,256,1.0,0.9483437298993727,0.9849196059692146,0.00043945312499999974,0.003471294309785558,0.002233320923845234
S0-SM_suv18,suv,14,1,0,256,0.9170486127353636,0.9133975442240346,0.9133975442240346,0.9170486127353636,0.9133975442240346,0.9133975442240346
S0-SM_suv18,suv,14,2,1,256,0.9663623048661976,0.930497354463015,0.9703874241211348,0.04931369213083396,0.017099810238980273,0.056989879897100096
S0-SM_suv18,suv,14,3,2,256,0.9864257812514552,0.935759733943854,0.9753950289853976,0.02006347638525767,0.005262379480839047,0.005007604864262938
S0-SM_suv18,suv,14,4,3,256,0.9924414062508731,0.9386248915876232,0.9766161110101618,0.006015624999417921,0.002865157643769198,0.0012210820247640646
S0-SM_suv18,suv,14,5,4,256,0.9951074218755821,0.9402599359308483,0.977317404485397,0.0026660156247089602,0.0016350443432251033,0.0007012934752351585
S0-SM_suv18,suv,14,6,5,256,0.99677734375,0.941873066210313,0.9778294308215962,0.0016699218744179226,0.001613130279464664,0.0005120263361992829
S0-SM_suv18,suv,14,7,6,256,0.998681640625,0.9432332804145755,0.9782141353924685,0.0019042968749999989,0.0013602142042624943,0.0003847045708722874
S0-SM_suv18,suv,14,8,7,256,0.99912109375,0.9443426115162858,0.9785567111812308,0.00043945312499999974,0.0011093311017104368,0.00034257578876220173
S0-SM_suv19,suv,8,1,0,256,0.923828125,0.8875562283548084,0.8875562283548084,0.923828125,0.8875562283548084,0.8875562283548084
S0-SM_suv19,suv,8,2,1,256,0.98828125,0.9043289066450972,0.9573806894988877,0.064453125,0.016772678290288875,0.06982446114407931
S0-SM_suv19,suv,8,3,2,256,0.998828125,0.9089687936900368,0.9629050831190105,0.010546874999999997,0.004639887044939547,0.005524393620122844
S0-SM_suv19,suv,8,4,3,256,1.0,0.912000335295114,0.9638157443356287,0.0011718749999999997,0.003031541605077251,0.0009106612166180938
S0-SM_suv19,suv,8,5,4,256,1.0,0.9145939014194517,0.9643278906670428,0.0,0.002593566124337643,0.0005121463314141589
S0-SM_suv19,suv,8,6,5,256,1.0,0.9163326889547019,0.9647667454291411,0.0,0.0017387875352502247,0.00043885476209833737
S0-SM_suv19,suv,8,7,6,256,1.0,0.9176647063015396,0.9651431924525727,0.0,0.0013320173468376745,0.00037644702343129794
S0-SM_suv19,suv,8,8,7,256,1.0,0.9191545882865277,0.9656218883158266,0.0,0.0014898819849881312,0.0004786958632541898
S0-SM_suv2,suv,10,1,0,256,0.8664648438949372,0.8940939016272823,0.8940939016272823,0.8664648438949372,0.8940939016272823,0.8940939016272823
S0-SM_suv2,suv,10,2,1,256,0.9595214843968279,0.9120490220889363,0.9604395225851639,0.0930566405018908,0.017955120461654053,0.06634562095788146
S0-SM_suv2,suv,10,3,2,256,0.9820312500000001,0.9217529081736172,0.9703800610305876,0.022509765603172124,0.009703886084680854,0.009940538445423863
S0-SM_suv2,suv,10,4,3,256,0.990625,0.9271763849668329,0.9738361995430231,0.008593749999999997,0.005423476793215698,0.0034561385124354293
S0-SM_suv2,suv,10,5,4,256,0.995703125,0.9324272540813177,0.975852710355665,0.005078124999999999,0.005250869114484746,0.0020165108126419013
